# g,r,e,s,t,l,o
-5.095200335751969706e-02,3.928356936046787928e-01,7.664570692779548722e-02,1.226279136182199192e+00,9.055433376692900715e-01,-6.539468984573068022e-01,4.924735837168380814e-01
-6.770457078655175431e-01,-1.669760553234627354e+00,-1.197433476435647570e+00,-1.221959541914894531e+00,-1.337179296240116777e+00,-1.488084827745984384e+00,-1.048292551232373748e+00
-6.406582066573254242e-01,-9.131953061842096320e-01,-9.280317881587680784e-01,1.095175751135013531e+00,1.279705018172158648e-02,-8.157659182045510216e-01,3.093453806065058487e-01
3.736606011077461265e-01,2.127693440657751012e+00,1.343955224688202721e+00,1.192406146393281574e+00,1.402980997597822910e+00,-1.092460328317790719e+00,1.454617184491860948e-01
-8.593452103761433092e-01,5.932843130580379709e-01,-2.153505647654085919e-02,3.086729565128139008e-01,2.281449858695860922e-01,6.149828401822416968e-01,2.443471592001744686e-01
-6.482939430680892956e-01,5.802596058472374585e-01,1.552414690421173582e-01,-3.004710873305706520e-01,1.065814897626708307e-01,-8.800215763024411553e-01,-3.166106622037783147e-01
7.556108197571299590e-01,1.433455929320684330e+00,1.015966859618412155e+00,-1.586591090332818643e+00,-2.733200583663782379e-01,-1.562629907847981947e+00,-1.107197348999354958e+00
-1.385861592487299010e+00,-5.545866125683687198e-01,-1.320640999227421508e+00,1.600150134429463300e+00,8.654542000639980914e-02,-1.216802587096111887e+00,4.062542943413106622e-01
-1.904237182794560557e+00,-6.503627757556382782e-01,-1.067509870551988982e+00,-1.932903322561390747e+00,-1.469405025016469857e+00,8.887837050647298121e-01,-7.839059342437108002e-01
-1.148703460270931176e+00,6.910940455982319541e-01,-2.465698321112779201e-01,-5.166500675221694788e-02,-2.463514621546730177e-01,-1.338609804224717148e-01,-1.332199491575706274e-01
3.325397391336594843e+00,3.601689946221749428e-01,1.784024114316977494e+00,1.506609914809909689e+00,1.581453280045781451e+00,3.371760067718339582e-01,8.097941550185518977e-01
-3.141643379029208649e-01,9.669875402607596149e-01,1.967051735126996159e-01,8.980933664603860667e-01,7.622878777193695665e-01,-6.359436668298903417e-01,1.779053101124480896e-01
1.593528067189882158e+00,-7.000061238880981307e-01,4.794048835557039867e-01,-2.561523132505508116e+00,-9.890721083430868976e-01,-1.539623023754483677e+00,-1.658522994254723049e+00
-1.085091238310564643e+00,3.955223184481946319e-01,-2.875122199415024449e-01,-1.066951174152489523e+00,-5.757008154484857254e-01,-1.621085229132372685e-01,-7.531265399810296302e-01
1.105743649579991050e+00,-7.795570917245235876e-01,9.209476451614746761e-02,-4.987915727502187369e-01,-3.003909047903578489e-01,-5.362974338098868143e-01,-2.976556418774526924e-01
8.959876522574362623e-01,3.604534591247093300e-01,7.129142432130910478e-01,-1.079723017317699263e+00,-2.071619830411467189e-01,-1.183172380464156292e+00,-9.111693464773231721e-01
-2.105634402260902482e-01,-1.655341979849029865e+00,-8.643831697215406118e-01,9.162044222180737441e-01,4.955215573050760630e-02,1.323995235387378955e+00,7.457912306745135833e-01
-1.293493839076395591e-01,6.870006827911692149e-01,2.820919828454067080e-01,-6.623860261244823855e-02,2.583931981313932758e-01,8.985654048598532562e-01,2.770093705610525703e-01
-8.034803182400508392e-01,-1.395044591073605900e-01,-4.564383911936252813e-01,-1.163490766892170569e+00,-7.629185845694144152e-01,-1.678778107355473892e-01,-5.856308399197369674e-01
9.891472816002475632e-01,-2.056303351815171876e+00,-5.616872793995342228e-01,8.612924224382377536e-02,-1.830355301220837894e-01,1.072514291464118141e+00,4.825754937525348343e-01
5.128168858639725602e-01,-5.225200986104063805e-01,-3.655212644251711746e-02,-1.476389637882841610e+00,-8.489282377300717553e-01,-1.099816931170746193e+00,-1.097458074486188373e+00
1.195492675366711666e+00,8.383510130228826185e-01,1.069297406511639403e+00,-1.047229251268354533e+00,-1.219230874389252151e-01,-4.413996744619212986e-01,-6.150875019929178400e-01
-5.355168921012577465e-01,1.406472909254583570e+00,5.705193347567261153e-01,9.496968535442733561e-01,8.055790383323525594e-01,-1.168118120185708042e+00,2.323278105135513083e-01
-1.024930238347194766e+00,-1.048761162046222495e+00,-1.192600029099774250e+00,-1.240254344698950018e+00,-1.241421077249530436e+00,-3.579744548529655707e-02,-4.602600818028945717e-01
-1.568792979081328864e+00,6.899495329364513374e-01,-4.108017758190974922e-01,5.473522925593951038e-01,1.052603959249729937e-01,-1.782778924577658186e+00,-1.829554892790184739e-01
-2.320911696142517133e+00,4.553272106334291802e-01,-8.650497340666722934e-01,-1.679076827461726706e+00,-1.318807301361699880e+00,-1.057307676139010860e-01,-1.091970817377485137e+00
-4.039091530294416366e-01,-1.249901407034107237e+00,-8.101245619210397653e-01,-1.429450027163172265e+00,-1.027013764461025325e+00,-3.633445594333306605e-01,-9.246215775904280676e-01
1.225380689803523104e+00,-5.596932953172777114e-02,5.187506349095182268e-01,-3.238124408711430258e-01,1.825349573498352695e-02,-4.927517416867735478e-01,-2.431293446101655820e-01
1.652987393255238802e+00,5.140608752751387733e-01,1.121815296436477816e+00,-8.132985571180061379e-01,1.708331538727377308e-01,-7.469417446748791156e-02,-6.120220683750983159e-01
-3.086443768973534119e-01,1.947111394608587176e-01,-1.641756650905513704e-01,-3.410476114145074011e-01,-2.715237524491333487e-01,-4.144625543220158970e-01,-2.933670016234438682e-01
-4.239594025550621342e-02,-1.218427013767266587e+00,-6.163789525532562541e-01,1.918372320543248577e+00,6.742669450505993645e-01,-5.475705099998953163e-01,7.009209410649293037e-01
7.076310280446911349e-01,3.818157960556811115e-01,3.072265610243801182e-01,4.923733957357306346e-01,5.381064084926607816e-01,2.733435710361987181e-01,4.356344722602957242e-01
-9.226129072404165576e-01,3.256136936515809932e-01,-2.826006219216828375e-01,-8.497267297266138109e-02,-1.594818195001082295e-01,5.484196397130918221e-01,1.354305792875993841e-01
1.442745017673563002e+00,2.491674031022671265e+00,2.187006598442923000e+00,1.520352431275592275e+00,1.732264465191550196e+00,2.544013583037379456e-01,6.502150723141585376e-01
-2.701064046149735387e-01,-4.746119547166551267e-01,-3.093609953354336528e-01,2.746083067776295961e-01,-1.417151314187605760e-01,-1.490429302051885126e-02,1.439442463878893019e-01
-3.720875217867545270e-01,7.814589756032525036e-01,2.157629795703021602e-01,1.025576033619994165e+00,6.582784786279375355e-01,2.075967081166054218e+00,1.003988466253232570e+00
-8.454355086217193449e-01,-8.573814920008436813e-01,-9.098749099079863623e-01,1.298769589287805060e+00,1.572090097444832080e-01,-1.182946906302868688e-02,5.361352237201311155e-01
-6.034213299576416528e-02,2.072500286930215319e-01,2.814471905134499630e-02,-5.266939728082838945e-01,-4.382594187540680419e-01,-8.932968889412249425e-01,-5.146159913864640778e-01
1.108619795342080383e-01,-1.543303466987596018e+00,-6.640129783599267865e-01,-1.015854976246909791e+00,-7.842361166471055745e-01,-7.947474969942450174e-02,-3.297286375760962729e-01
3.050332151934532776e-01,-2.426715494331344869e-01,6.843553575068911377e-02,1.370373162869654937e+00,8.609305247284957385e-01,6.434358727712137516e-02,7.026519350848605683e-01
3.753908667076037986e-01,-6.877149762075995820e-02,9.568445025159433293e-02,-9.910295272953146828e-01,-4.672214245604340288e-01,4.860081965068818732e-02,-5.063772958292666049e-01
1.486614660396616272e-01,4.386005837076827896e-01,4.288122300582195567e-01,-8.130196536233605942e-01,-4.637116911045550127e-01,6.127162374227379527e-01,-2.322333209821075828e-01
-3.845873729498212601e-01,6.585203470596827646e-01,1.147715552274378437e-01,-5.690889975670138101e-01,-3.336366739652172342e-01,2.110210665007476560e+00,1.828485475376778746e-01
-2.408576486722454835e+00,-9.678904106449910671e-02,-1.195397527225603884e+00,9.342886056009568341e-01,-5.913097366034218705e-02,-8.863654358352608398e-01,2.935339237687123459e-01
7.689373196005613864e-02,-3.071777388437048062e-01,-1.147185011890298062e-01,2.175110445185403307e+00,1.129303485907259263e+00,7.651502089946690122e-01,1.260851137497898122e+00
-9.738753087614581139e-01,-2.018952421698514854e+00,-1.436453422429927906e+00,-6.160039415723713718e-01,-8.835988390864577546e-01,7.794752668049096389e-01,-1.249043846904719091e-01
1.648606494948412493e+00,2.026315206313902273e+00,1.969301277304775111e+00,6.757784207773518403e-01,1.449858138007516617e+00,-6.194481378457367127e-01,2.580924460303922197e-01
3.723847670399311194e-01,-8.882699239873487196e-01,-5.238043310772161343e-01,-3.856729992314560374e-01,-3.296620233149162860e-01,2.481430282626283235e-01,6.869014681381077625e-02
1.209909015510866714e+00,-4.317368559877767242e-01,4.428703646687861539e-01,2.752847844042713432e-01,4.414173113004238314e-01,2.771640252464727894e+00,6.511578898432328621e-01
-1.210719754136288406e+00,-8.604938552884622283e-01,-1.183839077676519969e+00,1.567565636578740706e+00,2.011370747114451518e-01,4.492266419957015589e-01,9.803539798925798854e-01
1.111398128871920604e-01,-1.829408563897298168e-01,-5.677791384749973636e-02,8.454124258694096783e-01,4.152073149867334112e-01,1.376999615709924019e+00,7.651438421028909920e-01
-2.286812642078401403e+00,2.178965328651068789e-01,-1.000736568217259759e+00,-8.261749237088732434e-01,-6.788346951935115836e-01,-7.379900699557971622e-02,-5.090533404389963046e-01
1.085249097326239864e+00,2.398781316149254106e-01,7.715523909316762685e-01,8.995761992177683242e-01,7.898368203258315789e-01,2.558565560562204855e+00,1.135612171405073090e+00
-5.627831641345233393e-01,-3.262601950987204513e-01,-4.579088900161575326e-01,-8.195214748472567923e-01,-7.471844922681140089e-01,9.004040009506510955e-01,-2.965174727016824940e-01
1.456504194176734268e+00,-2.702951116331444137e+00,-7.177354238423365729e-01,-1.890153336389324978e-01,-5.281243738123344578e-01,-1.739217878488008795e+00,-6.681575228519021081e-01
-2.053704477480290946e-01,1.777669810825284413e+00,6.800485828208000516e-01,-1.112793594681407594e+00,-1.166889689003241665e-01,1.390175419955354430e+00,-1.959914546158963433e-01
6.089896611782305014e-01,3.351958858278278330e-01,3.369013091628899614e-01,-1.938571416148753945e+00,-7.333386440873852496e-01,-8.008454316803533812e-01,-1.357676127274503486e+00
4.441557138691722417e-01,5.816527065034556715e-02,2.712527793865728287e-01,2.564423773743724766e-01,2.524052558439729421e-01,-6.188602034822620057e-01,-8.066306939336323478e-02
2.346982040958425775e-01,-6.588015498400458247e-02,-1.384279049987448551e-01,7.155004507166488892e-02,-2.056106940013558426e-01,-6.646019666736399101e-01,-1.947153790706118714e-01
-1.203119641898997561e-01,-1.551901399332222820e+00,-6.073400826882869863e-01,-1.543593558923213482e+00,-1.010917980098704039e+00,-5.223470809600307962e-01,-8.952633383411394696e-01
-7.403828597839452463e-01,-8.309770220097387750e-01,-7.516814139948720941e-01,-8.050929581849117778e-01,-7.011900113629168096e-01,6.912880605240969700e-01,-2.258702298568625033e-01
-1.072775095995111110e-02,5.124465102220203683e-01,3.057435592034922212e-01,-7.354135769431714431e-01,-1.404690037466249652e-01,4.794238431667129374e-01,-7.028830299131150205e-03
-6.235779002828405471e-01,-3.739824838785055228e-01,-5.817477315600210197e-01,-7.282273656304071308e-01,-7.401923958492804267e-01,1.921672289581795701e+00,1.616615453642991640e-01
-1.044072293109271854e+00,-3.070081505018566470e-01,-7.216135661250355771e-01,-1.439669541677668918e-01,-3.530614862714777646e-01,8.762501518881605778e-01,-9.167683684426150559e-02
3.589723384914089710e-01,1.535295421056155109e-02,1.406981776229112580e-01,2.631244434529246057e+00,1.441974481598873759e+00,5.314932031889357811e-02,1.403574600520732130e+00
1.839016155759086280e+00,8.012691936930833592e-01,1.277894436188426130e+00,-5.935769510166754026e-01,3.439986231032228781e-01,1.550704736731223665e+00,-3.954057224427395822e-02
-5.402946252916018821e-01,-1.885044419580184094e+00,-1.144409829741635409e+00,1.036957167152008807e+00,1.479850499113483375e-01,5.687444934914009931e-01,7.010845362977958795e-01
1.130492680891999058e+00,-4.492892121425796081e-01,3.752596337520731073e-01,1.154015488438935755e+00,8.294878972170478537e-01,3.621487418875237174e-01,5.759150007111517588e-01
1.234539358542134702e+00,3.608302165618558766e-01,1.038882196186069473e+00,1.046818639116418925e+00,9.582151905555440496e-01,8.070151799388446401e-01,7.544570163700445864e-01
-2.893713493184725816e-01,1.216206826610535474e+00,5.083745685629302846e-01,8.918024728673016321e-01,6.171063251591533128e-01,-2.100437293378276227e+00,-9.811776976484476442e-02
-2.852423800761044737e-01,-2.720124002697456023e-01,-3.327087627803573255e-01,-2.661354006587000609e-01,-2.619458968418691969e-01,-6.625641346463303494e-01,-2.571331023494994872e-01
8.738828016232087492e-01,4.697786569057666450e-01,8.044320277660955698e-01,4.979126613004230539e-01,7.361709073655776647e-01,-2.325327673026856168e+00,-2.962706457185868003e-01
9.981669130043515636e-01,-4.264441731134840374e-01,1.713337307108772078e-01,-8.555317065675073218e-01,-3.115791738060831317e-01,3.398818318911408509e-01,-1.697037273920134481e-01
7.307178851764308813e-01,4.014775621581003762e-01,5.330871832710218916e-01,1.433124028195946198e-01,3.982132304386643562e-01,4.085300637688554226e-01,-3.797561815283845288e-02
7.592648386738053423e-01,1.214129560575297750e+00,9.727253496682692901e-01,-3.637559808074133927e-01,3.336010467970891846e-01,-6.971087527088387636e-01,-4.291081598019246268e-01
-5.264969568817380319e-01,1.291918281987332273e+00,3.959470038491659238e-01,-9.679322200121610598e-01,-2.674267354364965876e-01,3.421870534828361232e-01,-4.529633066365031935e-01
-4.889058830600164218e-01,-3.445677366987923151e-01,-3.767196854891167179e-01,3.143278552927131764e-01,-3.680037578518483704e-03,4.215046831681091843e-01,4.400152000312366196e-01
-2.097110472120006452e+00,2.947298529596124039e-01,-9.761754138820063487e-01,1.324954606987148287e+00,1.099153026184138265e-01,-1.921605912801747751e+00,6.042716196168550213e-02
1.515716097787789707e+00,6.676421516423060032e-01,1.085825414738480488e+00,-4.725958334236524117e-01,1.322355588358303802e-01,-4.768694117280400380e-01,-3.416057051213317042e-01
5.472881736985749646e-01,4.021198035227174228e-01,4.634980674929724542e-01,-9.037756706962486453e-01,-2.156334386357867949e-01,4.546405245393019823e-01,-2.148187305935870817e-01
-1.450034728383206462e+00,8.043938625434717826e-01,-3.281539017414206727e-01,3.986076535771989060e-01,-7.195097082332688188e-02,-6.217644288052915913e-01,3.950164761612427744e-02
-3.660794892638680881e-02,1.123032511774231912e+00,4.798919062332984153e-01,-7.712907472839868328e-01,7.000553244761023586e-02,2.329439932904147359e-01,-4.697699405597570710e-01
1.306082988245620413e+00,-8.448604806116982724e-01,2.955112639597836099e-01,3.309950684908330443e-01,3.167325428869747217e-01,1.345255343292413308e-01,1.062729982927028000e-01
-4.427268971746656789e-01,-8.262436326296139777e-01,-6.896991765805012831e-01,-4.844147260472509986e-01,-4.271550392653464812e-01,7.432554429621743841e-01,3.655972037905094729e-02
1.806038388383372217e-01,4.765677837941796335e-01,2.380429231597641637e-01,-6.705490646917618147e-03,3.046436707866858606e-01,-4.519284543027945467e-01,-7.367734041320932181e-02
2.286788218052177857e-01,-2.467678003027980738e-01,-1.170855087554312640e-01,2.635993629999336729e+00,1.245327399716088745e+00,-1.313716908928056259e+00,8.701356169464120605e-01
-6.202776963353590078e-02,2.513128403341992056e-01,4.555539474794815386e-02,1.741333006024483376e+00,7.965133095089231841e-01,-5.785926426589105276e-01,6.023693002397133567e-01
-3.037979298494377089e-01,1.318898558971322021e+00,5.046137697671597699e-01,8.773144123256847171e-02,3.983829828169583864e-01,4.399295615042843055e-01,1.410889384506041622e-01
-6.625939538453379241e-02,1.717426130974798681e+00,6.223711604664258212e-01,1.043793197446205800e+00,8.397784245651889190e-01,4.147557875894601898e-01,7.154252819943509589e-01
9.601930034679362347e-01,6.818526699947159431e-01,8.839714978679013013e-01,7.294632628947184116e-01,8.623372000315792096e-01,1.227360881820900307e+00,7.509313384907826405e-01
3.591378888929550595e-01,-4.717846990234552118e-01,-1.667860334792140575e-01,-1.765905653993380675e-01,-2.739457890366739923e-01,1.367695011150238615e+00,-1.409629261905641084e-01
-1.006650139190318427e+00,3.009549294026520050e-01,-4.303509542696034029e-01,-9.690311771854823730e-01,-6.412609740911995315e-01,5.493973857032644625e-01,-6.534281055709763031e-01
1.848692890371019582e+00,7.861922279266342350e-01,1.321792744147957110e+00,7.643872767726760387e-01,8.169599480396796398e-01,-5.907006299666676258e-02,3.354318519943260690e-01
-1.419311678218945251e-02,1.725360949489139831e-02,-4.748627804003996422e-02,-3.896946772125429170e-01,-1.969474168684183513e-01,3.338761473210091202e-01,-1.435383632543718591e-01
8.523659297662132817e-01,-5.543535705997778562e-01,1.282557676298406724e-01,6.755746860915043950e-01,3.980543378274908339e-01,1.707902609854007603e-01,4.505142247848144543e-01
1.077790762896319032e+00,2.352288660721451319e-01,5.602186888929764352e-01,-6.355128572074968396e-01,-6.115422380848531403e-02,4.512092073780240020e-01,-2.305145213978456453e-01
1.244060704829514030e+00,-2.654128273827678908e-01,4.715504556227907429e-01,-4.945428223688879688e-01,1.096759331626220996e-01,-4.427867524259673226e-01,-5.785699030070003968e-01
5.655058610033226740e-01,8.017985852265305802e-01,5.915974982357914413e-01,-1.230888806271627001e+00,-3.349431387389111281e-01,-1.649861728323666732e+00,-1.224891398883177329e+00
2.806751982605766860e-01,3.824097768580114187e-01,3.855706931613300803e-01,-6.272872265596801666e-01,-2.909642659878389770e-01,-1.158309128094115736e-01,-2.761163547995155176e-01
1.523753748000277186e+00,-1.312854991263712634e+00,-1.993286479056721738e-03,-5.178355696536709463e-01,-3.727837058803858961e-01,4.068788070876785956e-01,-3.271222942249284449e-01
-1.008334632080784693e-01,-1.160954206676979572e+00,-6.881859248924736550e-01,1.092647368598075541e+00,3.977937454684907781e-01,8.221171709979598896e-01,7.518754964878654468e-01
1.752779413693875687e-01,-8.582904768449971522e-01,-4.076176692425326209e-01,-4.055057027707381634e-01,-3.539808160334080855e-01,1.711322724015935104e-01,-2.102776549704564735e-01
3.200946997776690228e-01,8.432292264174749974e-01,6.868391534497785278e-01,8.149605370582055919e-01,7.487988880305920247e-01,-1.413702453752499144e+00,9.035835877400105742e-02
1.807813348317762747e+00,-3.633975747429133429e-01,6.624182534278351131e-01,1.401465129740452342e+00,1.016911383106461120e+00,8.454123537370435149e-02,7.014433431223159321e-01
4.748391241919132089e-01,-9.322510776238472907e-01,-7.218888246078655757e-02,-7.241557249664219709e-02,-1.450589466134959843e-02,3.857609597014501901e-01,-2.379856528728916537e-02
-1.053993478120935690e+00,-1.813746300065288475e+00,-1.408216810083223081e+00,1.374531040302301665e+00,3.139789199104622841e-02,7.009670984677827121e-01,9.510839114865874411e-01
-8.041134009283181783e-01,5.442701218627412629e-01,-1.845980636534149122e-01,1.271283347256703777e+00,5.229601630642218835e-01,-8.100025511034099068e-01,3.768548437142821839e-01
-7.274777606361940707e-01,3.293513723388331038e-01,-1.155848790470358906e-01,-5.368693994105785405e-01,-4.986225243748087510e-01,1.117324618165666250e-01,-1.398000978951277895e-01
-8.825521853601084321e-02,7.890794282646792501e-01,4.903910180253899798e-01,6.148102416838628903e-01,5.184703895836304532e-01,-4.503224703592696998e-01,2.147655830240551844e-01
6.033109183967422500e-04,6.819544259652584595e-01,2.763257828239975566e-01,8.868174868588301063e-01,7.104246041469587380e-01,1.189114948923473358e+00,7.364644397662685193e-01
-1.474148211999694869e-01,-3.579342994266093703e-01,-2.892163033616355072e-01,-1.185101797482023933e+00,-7.503546834438744595e-01,1.734613901335442687e+00,-1.097654017333510867e-01
-1.781331164171404469e+00,-8.228547413650277864e-01,-1.160704095418363613e+00,-4.686341536280057563e-01,-6.939558997132734275e-01,9.021183328998805262e-01,1.200760449005839059e-01
-1.020426757271413853e+00,1.235932621239614670e+00,2.584612740593446034e-01,5.973483365705358761e-01,4.083667581088887277e-01,1.173989730957340605e+00,6.016061242901380446e-01
-1.934594036426792396e+00,-1.131354601705239382e+00,-1.499457091929070174e+00,7.794044980788891186e-01,-1.394774133570274299e-01,-1.454322312130430506e+00,-2.195446790418401073e-02
-1.871069842039821754e-02,-1.252001664816435600e+00,-6.047031799695690157e-01,1.663784478130676536e-01,-3.047779489706983203e-01,8.847586019876618746e-01,4.210986579167804167e-01
-6.921896176005744028e-01,-1.529104514308301743e+00,-1.044151009155056764e+00,8.536820463780135926e-01,-1.537311215725788160e-01,-6.399627518693079553e-01,2.170444013392834326e-01
-6.954729694022393494e-01,1.365036119023564920e+00,2.341945551192840536e-01,1.977254199129490353e-01,1.440150095050903023e-01,-1.604290131450844648e+00,-1.711427351372004357e-01
8.239977682734797026e-01,2.323915013648928385e-01,4.133146438445048365e-01,3.414994345551907173e-01,1.906014503175414154e-01,8.612483205290210053e-01,5.690541394873669390e-01
1.045916353585786718e+00,5.327197196019116676e-01,9.977865905171036109e-01,3.701916396351503380e-01,5.817940265678653855e-01,1.082319522175228643e+00,3.739802315218677120e-01
-1.250682959882729373e+00,-1.225895564116536329e+00,-1.276592313363046571e+00,4.197015384042150909e-01,-2.196648565420928900e-01,-1.317606094960061425e+00,-1.424663238906304641e-01
1.392570179337738967e+00,-2.580052498218241563e-01,5.442386499789025889e-01,-4.993398663004402493e-01,1.285440589573658698e-01,1.460724315852319488e-01,-2.194141129338260388e-01
-8.503733791428372824e-01,2.082729922540501877e-01,-2.299458222555892384e-01,-6.613182185675013924e-01,-5.178627973831619880e-01,-5.247692081798090991e-01,-5.292797397625471634e-01
5.203098037555682343e-01,-1.223995924949964342e+00,-2.643534547952915981e-01,-2.968191307823074832e-01,-1.560784156896695973e-01,-1.489492799121688416e+00,-6.244437829532515360e-01
7.534058079276299835e-02,-5.447775449143588133e-01,-3.193540451911501821e-01,3.166297381795367682e-01,1.005972645790484954e-01,-3.660309634457964423e-01,4.590219098335395626e-02
-7.261811403552188848e-02,-4.796510016760546224e-01,-1.360684137133134353e-01,-2.863100741151797246e-01,-1.314113632053690028e-01,1.969476083346080930e+00,2.348860202003915099e-01
6.990430498618745991e-01,1.583272053572998550e-01,3.269613471035651142e-01,8.430272205967180854e-01,6.540896720195458203e-01,4.365674702305534227e-01,6.484054684496888266e-01
5.278817795200270169e-01,5.858954152010126259e-01,4.340996005194242002e-01,1.261683935716346461e-01,4.299215890928395067e-01,3.998421099028414138e-01,2.299065822971135820e-01
1.215040679307658689e+00,-6.986785933976631391e-01,2.433093889856489112e-01,-1.742993164464319955e+00,-6.117131081748570232e-01,-3.422959134087139588e-01,-8.247737773293066788e-01
2.494555708558098550e-01,7.038903940426541883e-01,4.847338659889018353e-01,1.269102201464495927e+00,8.527480221030134810e-01,2.695975709303255474e-01,7.361311357988240545e-01
7.530073838532215236e-01,1.013836090071066787e+00,9.090054516181315103e-01,4.963108756652570008e-01,8.510292220528505869e-01,2.064493646293784901e-01,2.777115108573008917e-01
1.604476657151361618e-01,2.220519668164886995e-01,3.931829288997515381e-01,-1.018979204739932781e-01,1.375786746176611286e-01,2.292951984114295794e+00,3.599232688866054741e-01
4.210860840034058583e-01,-2.269656735876067533e+00,-1.080793070888345753e+00,1.798768270405521008e+00,3.161316901636101462e-01,1.034232534385608027e+00,1.186822749038461744e+00
-3.283799453170043736e-01,6.190287115181813959e-01,9.636157411807579065e-02,1.304791670233387046e+00,7.225398522466185414e-01,7.226087962142031529e-01,8.112887006979430105e-01
-4.353509961643211024e-01,-1.618389578486608915e+00,-8.860449143594907317e-01,5.085172307322542995e-01,-2.592526788028349793e-01,3.148129886408126410e-01,3.948274853292573772e-01
1.959823947440158740e-02,5.250818925658815584e-01,1.500295941598959737e-01,-2.888741702044154147e-01,-7.525289211322881699e-02,2.274228513208817581e+00,5.215900439260551247e-01
-1.040813981804513677e+00,-2.540462049263964572e-01,-6.204152068862042180e-01,5.521579942189294155e-01,3.597753008853084300e-02,1.749400117209970906e+00,8.966359011704646553e-01
7.636577437426258497e-01,4.353284717656528136e-01,6.203390354005485774e-01,-1.405389291055171741e+00,-4.706191527535172336e-01,8.776664018054601835e-01,-6.314775693671573764e-01
-3.788656746193166391e-01,-1.194918711044247406e+00,-7.073002925134997954e-01,6.343421403039821438e-02,-2.664483807560386608e-01,-1.320461616779369018e+00,-2.961393667134825103e-01
1.247706223945884263e+00,-5.778120512579514312e-01,3.284554746141097326e-01,-1.393673778451988143e+00,-6.831966557951458796e-01,1.064241471990608590e+00,-4.796533648395147065e-01
1.228497057678849119e-01,-6.058195882733106996e-02,-2.067942941515091976e-02,9.157406425684859741e-01,5.476620873152553415e-01,-4.487134238073947623e-01,1.545764706998168092e-01
7.610512741166252093e-01,-1.267056120938083508e+00,-3.856063351590116595e-01,2.809275193819224525e-01,-6.126332312953736148e-02,-9.947072053684372084e-02,-6.840803046549004396e-02
1.641108432261036976e+00,7.936669166350882043e-02,9.560188786215363388e-01,-7.615134059202041117e-01,1.075904836516174690e-01,3.140229624644453321e-01,-3.606188716634929903e-01
-4.806538552685903354e-01,-3.939276675495134161e-01,-4.975512253814705077e-01,-7.190354610202983610e-01,-7.086358278098144892e-01,-9.233127797226116096e-01,-5.599712976483868232e-01
-1.154535015913196183e+00,3.967339612094827883e-01,-3.978565651992529983e-01,-1.055990149495721786e+00,-7.122866667131134699e-01,-2.345462191125093632e-01,-4.997694787894801927e-01
4.676855036010149624e-01,-5.148109803368469128e-01,-1.938479622708609573e-02,1.954456684366791430e+00,1.090791528156737300e+00,-1.353860328830126525e-01,8.224236681875065624e-01
4.237574444714374833e-01,-3.970409893299980952e-01,-1.676988908545218038e-01,-1.715852291486801018e-02,-1.581695741685771872e-01,1.724560774873726832e+00,6.594669521935723200e-01
-8.705410337214843919e-01,-1.520416567932317553e-01,-4.659994990076619659e-01,-1.183356160211610941e+00,-9.159808177745298874e-01,1.156371310995123469e+00,-2.567953114419224692e-01
3.876959299660560632e-01,-1.223037725099142436e+00,-4.189073809577293916e-01,6.100186080003937583e-01,2.795157127628908889e-01,3.984841316250612581e-02,3.173500735077994239e-01
6.524105023908698398e-01,1.124718040119663476e+00,7.699406213243803476e-01,1.215743548964766774e+00,9.820986255508055152e-01,1.130745153385916524e+00,9.263617309204621453e-01
-1.770810392750911566e+00,1.590204315126317658e+00,9.245170531681448645e-02,5.572049569455710116e-02,1.633535936008185252e-01,-8.466058880620025429e-01,-3.237680834145399977e-01
-1.002733093741469350e+00,3.113641073385306490e-01,-3.050635052506486256e-01,-7.049877217828405263e-01,-4.625364316828674549e-01,3.565201027344637175e-01,-1.909041931179524532e-01
-1.896841975508208322e-01,-6.095705279090352091e-01,-1.423363586663766722e-01,-5.727624224025347210e-01,-5.657777298444779390e-01,-2.266980534204497744e+00,-9.255797118491558839e-01
1.278800305802102466e-01,6.394106793972179625e-01,3.510388685980667667e-01,-1.180589474161939156e+00,-4.466667351174494205e-01,3.537072449280984188e+00,-2.292760757032091812e-02
-3.922950389855527353e-01,1.268126588193976001e-01,-1.410098880309340608e-01,2.551204946256402928e-01,2.137584976639722578e-01,-1.621339676729887103e-01,1.085501490662133112e-01
-6.613936314305720598e-01,3.204372259064875439e-01,-1.985259572968253727e-02,-1.573253459576075652e+00,-9.025253139337620079e-01,8.222392234346208584e-01,-7.783170573852565832e-01
1.550215390362203183e-01,6.468952421052057700e-01,3.365436315080297391e-01,-9.911574696223319769e-01,-2.086894893150666452e-01,-1.403822879865532225e-01,-6.581332963096589994e-01
-2.035388144814890832e-01,-1.865192001147502276e+00,-1.031685342548406714e+00,-3.180693921845430261e-02,-5.432643559794685384e-01,8.251575345794376348e-01,3.733375418669898638e-02
1.070930312288067121e+00,7.028546324928465205e-01,9.320830282367790209e-01,-5.410533079625287067e-01,7.722529477130450626e-02,-1.860692094694777143e+00,-7.612664880721662364e-01
-8.963332589261401306e-01,9.215287447802799070e-01,1.598847543925556447e-01,-5.872735272962482656e-01,-1.751098019344507484e-01,1.030897602564265991e+00,-7.673170747447047302e-02
